path,difficulty,file,q0,q1,distance,count_undirected_entangling,cx_forward,cx_reverse,swap_count,first_gate_index,last_gate_index,span_fraction
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,46,28,11,2,9,0,175,814,0.37456038
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,61,43,10,3,7,0,489,1666,0.68991794
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,13,4,9,5,4,0,344,1541,0.70164127
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,27,58,31,9,5,4,0,703,1115,0.24150059
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,15,19,4,8,5,3,0,686,1045,0.21043376
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,43,25,7,5,2,0,495,566,0.04161782
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,59,36,7,1,6,0,731,999,0.15709261
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,21,38,17,7,5,2,0,856,1474,0.36225088
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,34,49,15,6,2,4,0,189,212,0.01348183
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,58,35,6,3,3,0,300,690,0.22860492
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,19,23,4,6,3,3,0,305,1466,0.68053927
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,26,3,6,2,4,0,536,950,0.24267292
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,58,51,6,0,6,0,715,762,0.02754982
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,56,38,6,3,3,0,818,1669,0.49882767
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,29,38,9,6,2,4,0,848,1695,0.49648300
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,32,46,14,6,3,3,0,868,1511,0.37690504
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,0,32,32,6,1,5,0,898,1421,0.30656506
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,54,50,6,5,1,0,909,1568,0.38628370
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,15,52,37,6,2,4,0,1305,1645,0.19929660
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,30,33,3,5,4,1,0,52,421,0.21629543
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,51,42,5,2,3,0,337,364,0.01582649
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,46,62,16,5,2,3,0,505,809,0.17819461
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,34,37,3,5,4,1,0,582,1151,0.33352872
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,37,43,6,5,2,3,0,609,1178,0.33352872
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,15,46,31,5,3,2,0,871,1042,0.10023447
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,39,63,24,5,3,2,0,1015,1265,0.14654162
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,19,10,5,0,5,0,1033,1413,0.22274326
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,19,47,28,5,4,1,0,1059,1462,0.23622509
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,15,27,12,5,2,3,0,1117,1599,0.28253224
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,19,42,23,5,4,1,0,1374,1464,0.05275498
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,20,31,11,4,4,0,0,40,644,0.35404455
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,31,21,4,4,0,0,46,628,0.34114889
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,34,36,2,4,4,0,0,59,584,0.30773740
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,37,35,4,3,1,0,66,91,0.01465416
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,11,9,4,2,2,0,67,81,0.00820633
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,12,37,25,4,2,2,0,69,88,0.01113716
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,38,28,4,2,2,0,95,111,0.00937866
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,20,41,21,4,2,2,0,125,181,0.03282532
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,24,43,19,4,4,0,0,135,592,0.26787808
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,36,43,7,4,4,0,0,145,575,0.25205158
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,22,44,22,4,2,2,0,152,1623,0.86225088
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,41,47,6,4,2,2,0,180,330,0.08792497
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,17,50,33,4,2,2,0,193,426,0.13657679
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,49,52,3,4,2,2,0,199,1596,0.81887456
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,13,55,42,4,4,0,0,226,367,0.08264947
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,57,54,4,4,0,0,236,283,0.02754982
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,32,29,4,2,2,0,241,281,0.02344666
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,32,54,22,4,4,0,0,285,908,0.36518171
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,47,59,12,4,2,2,0,328,1561,0.72274326
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,51,45,4,2,2,0,379,1319,0.55099648
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,17,60,43,4,2,2,0,391,415,0.01406800
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,8,60,52,4,2,2,0,398,438,0.02344666
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,15,50,35,4,2,2,0,433,881,0.26260258
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,8,55,47,4,4,0,0,441,476,0.02051583
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,16,17,1,4,4,0,0,461,1363,0.52872216
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,43,46,3,4,0,4,0,516,567,0.02989449
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,26,59,33,4,3,1,0,541,948,0.23856975
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,56,49,4,2,2,0,550,763,0.12485346
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,24,38,14,4,2,2,0,595,849,0.14888628
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,34,43,9,4,0,4,0,602,1177,0.33704572
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,11,1,4,0,4,0,635,1133,0.29191090
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,31,42,11,4,3,1,0,651,890,0.14009379
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,58,60,2,4,2,2,0,742,765,0.01348183
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,42,57,15,4,2,2,0,930,1506,0.33763189
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,28,57,29,4,2,2,0,936,1498,0.32942556
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,21,26,5,4,2,2,0,960,1188,0.13364596
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,38,45,7,4,4,0,0,973,1361,0.22743259
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,19,50,31,4,2,2,0,1058,1396,0.19812427
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,6,4,4,1,3,0,1093,1612,0.30422040
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,46,58,12,4,4,0,0,1118,1510,0.22977726
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,25,7,4,2,2,0,1145,1581,0.25556858
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,49,46,4,4,0,0,1196,1625,0.25146542
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,49,43,4,2,2,0,1258,1648,0.22860492
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,15,9,4,1,3,0,1306,1642,0.19695193
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,42,33,4,2,2,0,1376,1426,0.02930832
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,19,41,22,4,4,0,0,1381,1439,0.03399766
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,27,9,4,2,2,0,1588,1676,0.05158265
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,22,45,23,3,3,0,0,164,170,0.00351700
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,56,47,3,3,0,0,234,382,0.08675264
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,19,58,39,3,1,2,0,303,372,0.04044549
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,51,56,5,3,2,1,0,338,378,0.02344666
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,8,4,3,0,3,0,394,418,0.01406800
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,17,45,28,3,2,1,0,468,1362,0.52403283
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,41,51,10,3,1,2,0,617,1078,0.27022274
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,1,61,60,3,3,0,0,681,799,0.06916764
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,32,59,27,3,3,0,0,738,833,0.05568581
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,47,50,3,3,1,2,0,919,1542,0.36518171
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,36,54,18,3,3,0,0,923,1533,0.35756155
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,26,38,12,3,3,0,0,953,1366,0.24208675
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,17,21,4,3,0,3,0,957,969,0.00703400
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,50,59,9,3,1,2,0,983,1534,0.32297773
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,62,53,3,3,0,0,987,1552,0.33118406
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,63,57,3,1,2,0,1020,1092,0.04220399
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,44,52,8,3,2,1,0,1069,1298,0.13423212
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,41,18,3,3,0,0,1079,1420,0.19988277
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,0,23,23,3,1,2,0,1082,1418,0.19695193
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,28,58,30,3,2,1,0,1127,1491,0.21336460
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,49,39,3,1,2,0,1142,1631,0.28663540
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,35,37,2,3,2,1,0,1191,1216,0.01465416
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,54,57,3,3,2,1,0,1227,1234,0.00410317
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,34,60,26,3,1,2,0,1236,1238,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,55,48,3,3,0,0,1278,1476,0.11606096
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,52,46,3,1,2,0,1313,1647,0.19577960
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,42,55,13,3,3,0,0,1346,1435,0.05216882
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,13,50,37,3,1,2,0,1470,1546,0.04454865
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,62,58,3,3,0,0,1526,1566,0.02344666
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,26,19,2,2,0,0,29,528,0.29249707
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,33,29,2,2,0,0,49,410,0.21160610
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,21,19,2,2,0,0,68,92,0.01406800
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,12,10,2,0,2,0,89,90,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,16,21,5,2,2,0,0,93,457,0.21336460
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,12,38,26,2,2,0,0,97,105,0.00468933
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,14,40,26,2,0,2,0,118,1160,0.61078546
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,14,23,9,2,2,0,0,119,537,0.24501758
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,34,52,18,2,1,1,0,207,579,0.21805393
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,21,53,32,2,0,2,0,218,472,0.14888628
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,12,54,42,2,0,2,0,221,222,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,32,57,25,2,1,1,0,240,278,0.02227433
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,27,24,2,0,2,0,251,263,0.00703400
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,33,30,2,2,0,0,254,260,0.00351700
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,40,37,2,0,2,0,291,1155,0.50644783
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,16,57,41,2,0,2,0,294,295,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,16,53,37,2,0,2,0,296,297,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,13,19,6,2,0,2,0,311,355,0.02579132
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,55,58,3,2,2,0,0,325,371,0.02696366
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,41,59,18,2,2,0,0,333,544,0.12368113
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,0,56,56,2,2,0,0,385,723,0.19812427
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,0,42,42,2,2,0,0,386,653,0.15650645
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,8,17,9,2,1,1,0,393,416,0.01348183
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,60,56,2,0,2,0,404,408,0.00234467
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,17,28,11,2,2,0,0,427,429,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,21,55,34,2,1,1,0,446,456,0.00586166
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,13,21,8,2,2,0,0,450,459,0.00527550
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,16,45,29,2,1,1,0,463,974,0.29953107
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,8,30,22,2,0,2,0,479,481,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,43,36,2,2,0,0,526,547,0.01230950
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,1,23,22,2,2,0,0,625,682,0.03341149
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,31,8,2,2,0,0,626,627,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,25,15,2,1,1,0,630,1141,0.29953107
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,11,25,14,2,1,1,0,633,1138,0.29601407
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,11,31,20,2,2,0,0,641,646,0.00293083
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,14,31,17,2,2,0,0,642,645,0.00175850
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,42,50,8,2,2,0,0,658,880,0.13012896
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,47,60,13,2,0,2,0,666,984,0.18640094
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,60,51,2,2,0,0,667,669,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,9,12,3,2,1,1,0,670,676,0.00351700
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,5,19,14,2,2,0,0,688,1027,0.19871043
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,5,58,53,2,0,2,0,707,708,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,0,54,54,2,2,0,0,724,725,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,34,62,28,2,0,2,0,782,783,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,1,34,33,2,0,2,0,787,789,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,1,43,42,2,0,2,0,792,807,0.00879250
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,43,61,18,2,2,0,0,805,1109,0.17819461
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,62,39,2,0,2,0,827,839,0.00703400
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,38,15,2,0,2,0,828,841,0.00762016
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,32,35,3,2,2,0,0,834,869,0.02051583
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,35,31,2,0,2,0,835,912,0.04513482
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,23,32,9,2,2,0,0,861,863,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,19,46,27,2,2,0,0,878,1031,0.08968347
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,21,45,24,2,1,1,0,956,968,0.00703400
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,13,62,49,2,2,0,0,995,1524,0.31008206
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,13,59,46,2,1,1,0,1011,1519,0.29777257
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,39,52,13,2,0,2,0,1018,1025,0.00410317
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,42,48,6,2,0,2,0,1056,1467,0.24091442
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,51,49,2,1,1,0,1086,1094,0.00468933
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,37,63,26,2,0,2,0,1099,1129,0.01758499
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,37,34,2,2,0,0,1101,1152,0.02989449
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,37,27,2,2,0,0,1102,1130,0.01641266
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,28,46,18,2,2,0,0,1119,1123,0.00234467
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,10,8,2,0,2,0,1143,1604,0.27022274
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,40,36,2,1,1,0,1158,1567,0.23974209
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,36,62,26,2,2,0,0,1165,1555,0.22860492
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,16,37,21,2,0,2,0,1180,1182,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,26,37,11,2,1,1,0,1187,1368,0.10609613
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,37,19,2,2,0,0,1207,1209,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,36,57,21,2,0,2,0,1229,1231,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,44,63,19,2,0,2,0,1252,1266,0.00820633
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,12,6,2,2,0,0,1257,1314,0.03341149
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,27,21,2,0,2,0,1263,1332,0.04044549
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,25,63,38,2,2,0,0,1267,1575,0.18053927
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,39,32,2,2,0,0,1273,1276,0.00175850
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,33,26,2,0,2,0,1274,1279,0.00293083
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,31,33,2,2,0,2,0,1282,1292,0.00586166
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,28,33,5,2,0,2,0,1285,1289,0.00234467
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,3,12,9,2,2,0,0,1315,1318,0.00175850
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,27,51,24,2,2,0,0,1322,1333,0.00644783
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,7,42,35,2,0,2,0,1342,1370,0.01641266
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,38,42,4,2,2,0,0,1343,1347,0.00234467
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,0,19,19,2,0,2,0,1379,1401,0.01289566
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,39,41,2,2,0,2,0,1448,1451,0.00175850
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,39,55,16,2,2,0,0,1480,1482,0.00117233
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,29,63,34,2,0,2,0,1574,1688,0.06682298
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,27,49,22,2,2,0,0,1593,1597,0.00234467
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,2,49,47,2,0,2,0,1602,1624,0.01289566
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,44,34,2,2,0,0,1605,1622,0.00996483
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,25,61,36,2,0,2,0,1658,1661,0.00175850
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,56,61,5,2,1,1,0,1680,1681,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,5,20,15,2,0,2,0,1701,1702,0.00058617
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,10,12,2,1,0,1,0,101,101,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,6,44,38,1,1,0,0,156,156,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,1,41,40,1,1,0,0,184,184,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,15,48,33,1,1,0,0,185,185,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,35,54,19,1,1,0,0,290,290,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,51,60,9,1,1,0,0,336,336,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,44,51,7,1,1,0,0,383,383,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,4,17,13,1,0,1,0,396,396,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,8,33,25,1,1,0,0,417,417,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,8,21,13,1,1,0,0,458,458,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,18,36,18,1,0,1,0,497,497,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,26,43,17,1,1,0,0,534,534,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,36,37,1,1,0,1,0,586,586,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,1,18,17,1,1,0,0,664,664,0.00000000
challenges/easy/challenge-64_25.qasm,easy,challenge-64_25.qasm,1,47,46,1,1,0,0,665,665,0.00000000
