rank,bitstring,order,observation_count,probability_sum,probability_count,mean_probability,sample_count_sum,sources
194,11000101,original,6,4.342701773042399e-05,6,7.237836288403998e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[91].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[91].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[91].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[91].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[91].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[91].bitstring_original_order
195,10100011,site,6,4.342701773042399e-05,6,7.237836288403998e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[91].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[91].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[91].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[91].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[91].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[91].site_bitstring
196,11101000,site,6,4.177067605680278e-05,6,6.961779342800463e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[92].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[92].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[92].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[92].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[92].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[92].site_bitstring
197,00010111,original,6,4.177067605680278e-05,6,6.961779342800463e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[92].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[92].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[92].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[92].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[92].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[92].bitstring_original_order
198,11000001,original,6,3.599008521207139e-05,6,5.998347535345231e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[93].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[93].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[93].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[93].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[93].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[93].bitstring_original_order
199,10000011,site,6,3.599008521207139e-05,6,5.998347535345231e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[93].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[93].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[93].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[93].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[93].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[93].site_bitstring
200,01111100,site,6,3.3991162794781426e-05,6,5.665193799130238e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[94].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[94].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[94].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[94].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[94].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[94].site_bitstring
201,00111110,original,6,3.3991162794781426e-05,6,5.665193799130238e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[94].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[94].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[94].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[94].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[94].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[94].bitstring_original_order
202,11100000,site,6,3.387416349679379e-05,6,5.6456939161322985e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[95].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[95].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[95].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[95].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[95].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[95].site_bitstring
203,00000111,original,6,3.387416349679379e-05,6,5.6456939161322985e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[95].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[95].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[95].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[95].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[95].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[95].bitstring_original_order
204,11110010,original,6,2.9781116776691586e-05,6,4.963519462781931e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[96].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[96].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[96].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[96].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[96].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[96].bitstring_original_order
205,01001111,site,6,2.9781116776691586e-05,6,4.963519462781931e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[96].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[96].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[96].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[96].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[96].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[96].site_bitstring
206,01110100,site,6,2.9492941604854643e-05,6,4.9154902674757735e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[97].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[97].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[97].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[97].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[97].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[97].site_bitstring
207,00101110,original,6,2.9492941604854643e-05,6,4.9154902674757735e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[97].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[97].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[97].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[97].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[97].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[97].bitstring_original_order
208,11111100,site,6,2.6701896712887023e-05,6,4.450316118814504e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[98].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[98].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[98].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[98].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[98].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[98].site_bitstring
209,00111111,original,6,2.6701896712887023e-05,6,4.450316118814504e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[98].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[98].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[98].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[98].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[98].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[98].bitstring_original_order
210,01011000,site,6,2.49112724259335e-05,6,4.1518787376555834e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[99].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[99].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[99].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[99].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[99].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[99].site_bitstring
211,00011010,original,6,2.49112724259335e-05,6,4.1518787376555834e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[99].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[99].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[99].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[99].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[99].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[99].bitstring_original_order
212,11110100,site,6,2.316830069175928e-05,6,3.861383448626546e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[100].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[100].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[100].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[100].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[100].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[100].site_bitstring
213,00101111,original,6,2.316830069175928e-05,6,3.861383448626546e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[100].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[100].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[100].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[100].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[100].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[100].bitstring_original_order
214,11010001,original,6,2.2971122295005395e-05,6,3.828520382500899e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[101].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[101].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[101].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[101].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[101].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[101].bitstring_original_order
215,10001011,site,6,2.2971122295005395e-05,6,3.828520382500899e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[101].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[101].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[101].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[101].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[101].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[101].site_bitstring
216,01110000,site,6,2.2936471834642414e-05,6,3.822745305773736e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[102].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[102].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[102].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[102].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[102].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[102].site_bitstring
217,00001110,original,6,2.2936471834642414e-05,6,3.822745305773736e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[102].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[102].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[102].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[102].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[102].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[102].bitstring_original_order
218,10001000,site,6,2.1990430750394207e-05,6,3.6650717917323677e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[103].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[103].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[103].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[103].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[103].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[103].site_bitstring
219,00010001,original,6,2.1990430750394207e-05,6,3.6650717917323677e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[103].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[103].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[103].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[103].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[103].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[103].bitstring_original_order
220,11011000,site,6,1.9569151762174877e-05,6,3.2615252936958128e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[104].site_bitstring;temporal_ensemble.runs[1].peak_extraction.candidates[104].site_bitstring;temporal_ensemble.runs[2].peak_extraction.candidates[104].site_bitstring;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[104].site_bitstring;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[104].site_bitstring;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[104].site_bitstring
221,00011011,original,6,1.9569151762174877e-05,6,3.2615252936958128e-06,0,temporal_ensemble.runs[0].peak_extraction.candidates[104].bitstring_original_order;temporal_ensemble.runs[1].peak_extraction.candidates[104].bitstring_original_order;temporal_ensemble.runs[2].peak_extraction.candidates[104].bitstring_original_order;tracks.temporal.ensemble.runs[0].peak_extraction.candidates[104].bitstring_original_order;tracks.temporal.ensemble.runs[1].peak_extraction.candidates[104].bitstring_original_order;tracks.temporal.ensemble.runs[2].peak_extraction.candidates[104].bitstring_original_order
